transaction_id,customer_id,business_unit,region,transaction_date,amount,status_code,segment,product_group,validation_status,validation_reason
TXN00808,CUST054,Manufacturing,East,2023-11-10,802.98,ACTIVE,Segment A,Logistics,OK,
TXN00809,CUST012,Manufacturing,North,2023-10-03,4484.26,ACTIVE,Segment B,Logistics,OK,
TXN00810,CUST016,Wholesale,East,2024-12-16,4278.52,ACTIVE,Segment B,Consumer,OK,
TXN00811,CUST013,Retail,West,2024-12-08,7687.29,ACTIVE,Segment B,Consumer,OK,
TXN00812,CUST043,Manufacturing,East,2024-02-14,-1871.39,ACTIVE,Segment A,Office,REJECTED,negative_amount
TXN00813,CUST025,Wholesale,West,2023-07-20,3296.49,ACTIVE,Segment A,Industrial,OK,
TXN00814,CUST040,Wholesale,East,2023-11-03,2789.29,CLOSED,Segment B,Office,OK,
TXN00815,CUST014,Wholesale,West,2023-05-25,7599.26,ACTIVE,Segment B,Office,OK,
TXN00816,CUST050,Wholesale,North,2023-10-28,5455.15,CLOSED,Segment B,Logistics,OK,
TXN00817,CUST051,Wholesale,South,2024-01-19,9508.34,ACTIVE,Segment B,Logistics,OK,
TXN00818,CUST018,Retail,North,2023-01-08,3165.34,ACTIVE,Segment C,Industrial,OK,
TXN00819,CUST013,Retail,North,2023-04-14,5876.13,ACTIVE,Segment C,Logistics,OK,
TXN00820,CUST019,Retail,East,2024-01-05,3967.16,ACTIVE,Segment A,Logistics,OK,
TXN00821,CUST050,Manufacturing,South,2024-06-29,-1588.55,CLOSED,Segment B,Consumer,REJECTED,negative_amount
TXN00822,CUST048,Manufacturing,North,2023-03-10,2960.57,CLOSED,Segment B,Logistics,OK,
TXN00823,CUST054,Wholesale,North,2023-10-05,1200.53,CLOSED,Segment B,Consumer,OK,
TXN00824,CUST051,Manufacturing,North,2024-07-21,8262.34,ACTIVE,Segment C,Consumer,OK,
TXN00825,CUST040,Manufacturing,East,2023-11-04,9787.65,CLOSED,Segment B,Office,OK,
TXN00826,CUST059,Wholesale,South,2023-06-14,6513.25,ACTIVE,Segment C,Logistics,OK,
TXN00827,CUST005,Retail,West,2023-07-15,4039.25,ACTIVE,Segment A,Consumer,OK,
TXN00828,CUST018,Manufacturing,North,2023-09-08,4529.71,ACTIVE,Segment B,Logistics,OK,
TXN00829,CUST018,Manufacturing,West,2023-01-24,3105.19,ACTIVE,Segment C,Office,OK,
TXN00830,CUST022,Retail,South,2024-01-14,2769.27,CLOSED,Segment B,Logistics,OK,
TXN00831,CUST033,Manufacturing,East,2023-08-17,4662.81,ACTIVE,Segment B,Consumer,OK,
TXN00832,CUST033,Manufacturing,East,2024-01-01,3766.51,CLOSED,Segment A,Industrial,OK,
TXN00833,CUST004,Manufacturing,North,2023-03-29,1478.82,ACTIVE,Segment A,Consumer,OK,
TXN00834,CUST023,Manufacturing,East,2024-10-02,2240.59,ACTIVE,Segment C,Industrial,OK,
TXN00835,CUST058,Retail,West,2023-02-22,3251.76,ACTIVE,Segment A,Industrial,OK,
TXN00836,CUST056,Retail,West,2023-09-22,3669.79,CLOSED,Segment C,Consumer,OK,
TXN00837,CUST020,Manufacturing,North,2024-12-28,4148.16,ACTIVE,Segment C,Consumer,OK,
TXN00838,CUST038,Wholesale,North,2023-07-29,6228.39,ACTIVE,Segment B,Logistics,OK,
TXN00839,CUST044,Manufacturing,East,2023-10-13,1954.17,ACTIVE,Segment A,Consumer,OK,
TXN00840,CUST005,Manufacturing,North,2024-10-29,4597.89,PENDING,Segment C,Industrial,OK,
TXN00841,CUST012,Retail,East,2023-06-16,3992.97,ACTIVE,Segment C,Office,OK,
TXN00842,CUST006,Wholesale,North,2023-06-25,1878.2,ACTIVE,Segment B,Logistics,OK,
TXN00843,CUST026,Retail,East,2023-03-04,801.95,ACTIVE,Segment A,Logistics,OK,
TXN00844,CUST001,Retail,North,2023-05-17,6048.7,ACTIVE,Segment C,Logistics,OK,
TXN00845,CUST025,Manufacturing,South,2023-07-28,10807.18,ACTIVE,Segment B,Logistics,OK,
TXN00846,CUST057,Wholesale,North,2023-11-01,7322.63,ACTIVE,Segment B,Consumer,OK,
TXN00847,CUST043,Wholesale,West,2024-05-19,1139.18,ACTIVE,Segment C,Industrial,OK,
TXN00848,CUST049,Wholesale,East,2024-09-02,7249.75,ACTIVE,Segment B,Office,OK,
TXN00849,CUST024,Retail,East,2024-10-20,-599.16,ACTIVE,Segment C,Office,REJECTED,negative_amount
TXN00850,CUST015,Wholesale,South,2023-10-06,3301.6,CLOSED,Segment A,Logistics,OK,
TXN00851,CUST047,Retail,South,2023-12-13,3184.51,ACTIVE,Segment B,Logistics,OK,
TXN00852,CUST057,Manufacturing,West,2024-06-03,7736.95,ACTIVE,Segment B,Office,OK,
TXN00853,CUST015,Retail,West,2023-06-25,5160.58,CLOSED,Segment C,Consumer,OK,
TXN00854,CUST014,Retail,West,2024-04-05,2389.19,ACTIVE,Segment B,Office,OK,
TXN00855,CUST005,Manufacturing,East,2024-05-29,6273.65,ACTIVE,Segment B,Logistics,OK,
TXN00856,CUST014,Manufacturing,South,2023-03-24,-428.17,ACTIVE,Segment B,Office,REJECTED,negative_amount
TXN00857,CUST048,Manufacturing,West,2023-03-16,3754.0,ACTIVE,Segment B,Office,OK,
TXN00858,CUST049,Manufacturing,East,2024-11-24,4353.09,ACTIVE,Segment A,Consumer,OK,
TXN00859,CUST059,Wholesale,East,2023-10-16,4798.86,ACTIVE,Segment A,Industrial,OK,
TXN00860,CUST025,Retail,West,2024-01-12,-1556.1,ACTIVE,Segment C,Consumer,REJECTED,negative_amount
TXN00861,CUST010,Wholesale,South,2023-09-30,-5015.3,ACTIVE,Segment A,Office,REJECTED,negative_amount
TXN00862,CUST044,Retail,West,2023-01-26,3901.71,ACTIVE,Segment B,Office,OK,
TXN00863,CUST007,Retail,East,2023-07-09,3666.06,ACTIVE,Segment C,Consumer,OK,
TXN00864,CUST016,Manufacturing,East,2024-02-22,4042.01,ACTIVE,Segment A,Industrial,OK,
TXN00865,CUST057,Manufacturing,South,2023-04-18,3788.99,CLOSED,Segment C,Logistics,OK,
TXN00866,CUST001,Retail,North,2023-07-16,-74.36,ACTIVE,Segment B,Office,REJECTED,negative_amount
TXN00867,CUST030,Manufacturing,South,2024-11-21,5530.15,ACTIVE,Segment C,Consumer,OK,
TXN00868,CUST032,Manufacturing,North,2024-07-31,5868.75,ACTIVE,Segment A,Logistics,OK,
TXN00869,CUST026,Wholesale,South,2024-04-01,3103.05,PENDING,Segment C,Industrial,OK,
TXN00870,CUST043,Retail,West,2023-10-23,2704.6,CLOSED,Segment C,Consumer,OK,
TXN00871,CUST042,Manufacturing,West,2023-11-23,-2997.88,ACTIVE,Segment C,Industrial,REJECTED,negative_amount
TXN00872,CUST052,Wholesale,South,2024-06-16,5102.3,CLOSED,Segment B,Office,OK,
TXN00873,CUST058,Wholesale,West,2023-05-29,5217.23,ACTIVE,Segment B,Logistics,OK,
TXN00874,CUST008,Retail,South,2023-08-14,2691.54,ACTIVE,Segment B,Office,OK,
TXN00875,CUST057,Manufacturing,West,2024-08-30,4888.84,ACTIVE,Segment B,Industrial,OK,
TXN00876,CUST007,Manufacturing,South,2023-08-16,10772.69,CLOSED,Segment A,Consumer,OK,
TXN00877,CUST025,Manufacturing,East,2024-08-09,3130.96,ACTIVE,Segment B,Logistics,OK,
TXN00878,CUST031,Wholesale,West,2024-06-12,1103.89,CLOSED,Segment C,Consumer,OK,
TXN00879,CUST050,Manufacturing,West,2024-04-02,3289.57,ACTIVE,Segment C,Logistics,OK,
TXN00880,CUST056,Wholesale,West,2024-10-06,6572.71,ACTIVE,Segment B,Logistics,OK,
TXN00881,CUST055,Manufacturing,North,2024-05-08,4813.44,CLOSED,Segment A,Consumer,OK,
TXN00882,CUST005,Wholesale,South,2023-02-21,3576.95,ACTIVE,Segment B,Office,OK,
TXN00883,CUST032,Retail,South,2023-09-10,6067.22,ACTIVE,Segment A,Logistics,OK,
TXN00884,CUST018,Manufacturing,North,2024-12-23,2003.45,ACTIVE,Segment A,Logistics,OK,
TXN00885,CUST015,Manufacturing,South,2023-03-10,537.91,CLOSED,Segment C,Logistics,OK,
TXN00886,CUST048,Manufacturing,East,2023-11-15,789.85,ACTIVE,Segment B,Office,OK,
TXN00887,CUST021,Manufacturing,East,2024-01-30,6396.89,PENDING,Segment B,Consumer,OK,
TXN00888,CUST052,Retail,East,2024-07-04,6069.49,ACTIVE,Segment A,Consumer,OK,
TXN00889,CUST010,Retail,South,2023-03-14,6306.1,ACTIVE,Segment C,Office,OK,
TXN00890,CUST021,Retail,West,2024-10-06,9453.26,ACTIVE,Segment C,Consumer,OK,
TXN00891,CUST048,Wholesale,North,2023-12-04,1440.87,ACTIVE,Segment B,Logistics,OK,
TXN00892,CUST006,Manufacturing,South,2023-08-03,-1521.32,ACTIVE,Segment A,Office,REJECTED,negative_amount
TXN00893,CUST009,Manufacturing,East,2024-10-30,2771.99,ACTIVE,Segment A,Consumer,OK,
TXN00894,CUST034,Wholesale,South,2023-05-17,-428.06,ACTIVE,Segment B,Logistics,REJECTED,negative_amount
TXN00895,CUST038,Wholesale,West,2024-03-24,7299.0,ACTIVE,Segment A,Industrial,OK,
TXN00896,CUST031,Wholesale,North,2024-11-25,4953.25,ACTIVE,Segment C,Industrial,OK,
TXN00897,CUST053,Wholesale,North,2023-03-23,7264.97,ACTIVE,Segment A,Office,OK,
TXN00898,CUST011,Wholesale,West,2023-05-28,7062.04,ACTIVE,Segment B,Logistics,OK,
TXN00899,CUST039,Manufacturing,South,2024-04-19,1192.95,PENDING,Segment B,Industrial,OK,
TXN00900,CUST052,Wholesale,North,2023-07-24,1295.14,PENDING,Segment C,Industrial,OK,
TXN00901,CUST048,Retail,West,2023-12-05,3871.73,CLOSED,Segment B,Industrial,OK,
TXN00902,CUST046,Wholesale,North,2023-01-01,10600.95,ACTIVE,Segment C,Logistics,OK,
TXN00903,CUST056,Retail,East,2023-08-26,2397.67,ACTIVE,Segment C,Industrial,OK,
TXN00904,CUST035,Manufacturing,North,2023-06-01,2265.91,ACTIVE,Segment C,Industrial,OK,
TXN00905,CUST035,Manufacturing,East,2024-11-19,864.17,ACTIVE,Segment A,Industrial,OK,
TXN00906,CUST025,Retail,North,2024-07-06,9043.23,ACTIVE,Segment A,Office,OK,
TXN00907,CUST033,Manufacturing,North,2023-07-10,2163.67,PENDING,Segment C,Industrial,OK,
TXN00908,CUST035,Retail,South,2024-05-02,3728.48,ACTIVE,Segment C,Industrial,OK,
TXN00909,CUST060,Wholesale,North,2024-07-22,3523.65,ACTIVE,Segment B,Consumer,OK,
TXN00910,CUST029,Manufacturing,South,2024-11-02,1343.07,ACTIVE,Segment C,Consumer,OK,
TXN00911,CUST055,Retail,East,2024-07-06,3648.43,ACTIVE,Segment B,Consumer,OK,
TXN00912,CUST036,Retail,West,2023-08-30,-6496.0,ACTIVE,Segment B,Logistics,REJECTED,negative_amount
TXN00913,CUST035,Manufacturing,North,2024-10-19,2784.58,ACTIVE,Segment B,Logistics,OK,
TXN00914,CUST022,Wholesale,South,2024-07-17,4582.15,ACTIVE,Segment A,Industrial,OK,
TXN00915,CUST058,Wholesale,South,2024-12-13,6578.07,ACTIVE,Segment C,Consumer,OK,
TXN00916,CUST034,Retail,West,2023-08-12,3152.15,ACTIVE,Segment C,Logistics,OK,
TXN00917,CUST044,Wholesale,South,2023-03-19,8902.61,ACTIVE,Segment B,Office,OK,
TXN00918,CUST023,Wholesale,West,2024-01-17,2832.58,CLOSED,Segment C,Industrial,OK,
TXN00919,CUST035,Retail,North,2024-08-16,105.84,CLOSED,Segment A,Logistics,OK,
TXN00920,CUST027,Manufacturing,South,2024-02-20,7215.86,ACTIVE,Segment B,Consumer,OK,
TXN00921,CUST018,Wholesale,West,2023-01-22,376.9,ACTIVE,Segment B,Office,OK,
TXN00922,CUST035,Retail,North,2024-11-26,4933.31,ACTIVE,Segment B,Consumer,OK,
TXN00923,CUST003,Manufacturing,West,2024-01-24,1859.58,ACTIVE,Segment C,Logistics,OK,
TXN00924,CUST002,Wholesale,South,2023-05-25,7121.14,ACTIVE,Segment A,Industrial,OK,
TXN00925,CUST041,Retail,East,2024-09-05,-1534.25,CLOSED,Segment B,Office,REJECTED,negative_amount
TXN00926,CUST057,Wholesale,North,2023-06-23,-842.53,ACTIVE,Segment A,Logistics,REJECTED,negative_amount
TXN00927,CUST036,Retail,South,2024-10-16,1041.86,CLOSED,Segment C,Office,OK,
TXN00928,CUST022,Manufacturing,West,2024-04-30,11460.01,ACTIVE,Segment A,Industrial,OK,
TXN00929,CUST041,Wholesale,North,2023-04-01,1087.69,CLOSED,Segment B,Industrial,OK,
TXN00930,CUST055,Manufacturing,West,2024-06-20,5702.51,PENDING,Segment B,Industrial,OK,
TXN00931,CUST041,Retail,East,2024-11-30,8732.45,ACTIVE,Segment B,Logistics,OK,
TXN00932,CUST015,Retail,South,2023-08-26,392.08,ACTIVE,Segment B,Industrial,OK,
TXN00933,CUST048,Manufacturing,East,2024-01-15,3239.47,ACTIVE,Segment B,Logistics,OK,
TXN00934,CUST045,Manufacturing,North,2024-01-16,6033.78,ACTIVE,Segment B,Industrial,OK,
TXN00935,CUST044,Wholesale,North,2023-12-21,8234.32,ACTIVE,Segment B,Consumer,OK,
TXN00936,CUST037,Retail,South,2024-07-29,575.13,ACTIVE,Segment B,Industrial,OK,
TXN00937,CUST003,Wholesale,West,2023-01-05,3598.03,CLOSED,Segment C,Logistics,OK,
TXN00938,CUST059,Retail,South,2024-05-28,4594.67,CLOSED,Segment B,Logistics,OK,
TXN00939,CUST052,Retail,North,2023-09-17,58.61,ACTIVE,Segment A,Logistics,OK,
TXN00940,CUST059,Manufacturing,East,2023-05-21,4430.65,ACTIVE,Segment B,Consumer,OK,
TXN00941,CUST018,Manufacturing,South,2024-10-01,5406.89,CLOSED,Segment B,Office,OK,
TXN00942,CUST057,Manufacturing,West,2024-10-31,4851.62,CLOSED,Segment A,Consumer,OK,
TXN00943,CUST042,Wholesale,North,2024-11-19,6275.61,CLOSED,Segment A,Logistics,OK,
TXN00944,CUST049,Manufacturing,West,2023-08-29,1147.72,ACTIVE,Segment B,Consumer,OK,
TXN00945,CUST001,Manufacturing,South,2023-08-23,1813.46,ACTIVE,Segment B,Office,OK,
TXN00946,CUST003,Retail,North,2024-06-17,8561.06,ACTIVE,Segment B,Industrial,OK,
TXN00947,CUST051,Manufacturing,West,2023-06-02,-739.33,ACTIVE,Segment B,Consumer,REJECTED,negative_amount
TXN00948,CUST053,Retail,North,2023-01-28,-526.03,CLOSED,Segment A,Logistics,REJECTED,negative_amount
TXN00949,CUST019,Manufacturing,East,2023-12-15,2855.19,ACTIVE,Segment B,Consumer,OK,
TXN00950,CUST036,Wholesale,North,2024-01-23,1885.21,ACTIVE,Segment C,Office,OK,
TXN00951,CUST008,Manufacturing,North,2023-01-23,3897.06,PENDING,Segment A,Industrial,OK,
TXN00952,CUST012,Retail,South,2023-10-14,2965.56,ACTIVE,Segment A,Logistics,OK,
TXN00953,CUST056,Retail,North,2024-09-25,1750.79,ACTIVE,Segment A,Logistics,OK,
TXN00954,CUST028,Manufacturing,East,2024-03-16,4573.12,ACTIVE,Segment B,Office,OK,
TXN00955,CUST024,Retail,South,2024-01-06,5298.01,CLOSED,Segment B,Office,OK,
TXN00956,CUST005,Retail,West,2023-05-08,4189.73,ACTIVE,Segment B,Consumer,OK,
TXN00957,CUST014,Manufacturing,West,2023-06-28,4629.92,CLOSED,Segment A,Logistics,OK,
TXN00958,CUST012,Wholesale,North,2024-11-22,7333.74,ACTIVE,Segment A,Office,OK,
TXN00959,CUST047,Wholesale,South,2024-09-13,5927.98,ACTIVE,Segment A,Industrial,OK,
TXN00960,CUST031,Retail,North,2024-02-02,1997.67,ACTIVE,Segment A,Consumer,OK,
TXN00961,CUST037,Manufacturing,North,2024-09-26,5710.56,ACTIVE,Segment A,Logistics,OK,
TXN00962,CUST022,Retail,West,2023-09-04,6599.22,ACTIVE,Segment B,Office,OK,
TXN00963,CUST024,Manufacturing,South,2023-11-01,4264.17,ACTIVE,Segment A,Logistics,OK,
TXN00964,CUST004,Manufacturing,South,2023-01-13,4801.96,ACTIVE,Segment B,Industrial,OK,
TXN00965,CUST002,Retail,North,2024-05-29,4161.42,ACTIVE,Segment B,Consumer,OK,
TXN00966,CUST028,Wholesale,South,2024-12-28,3030.01,ACTIVE,Segment A,Logistics,OK,
TXN00967,CUST027,Retail,East,2024-03-26,5829.16,ACTIVE,Segment C,Consumer,OK,
TXN00968,CUST033,Retail,West,2023-01-01,7157.7,CLOSED,Segment B,Industrial,OK,
TXN00969,CUST045,Wholesale,East,2023-07-31,6402.07,ACTIVE,Segment C,Consumer,OK,
TXN00970,CUST050,Wholesale,North,2024-04-17,2376.28,ACTIVE,Segment C,Office,OK,
TXN00971,CUST018,Wholesale,East,2024-01-25,1530.19,ACTIVE,Segment A,Industrial,OK,
TXN00972,CUST044,Wholesale,East,2024-02-29,11020.38,ACTIVE,Segment B,Logistics,OK,
TXN00973,CUST001,Wholesale,South,2024-11-09,1176.56,ACTIVE,Segment B,Consumer,OK,
TXN00974,CUST047,Manufacturing,West,2024-04-03,4056.5,ACTIVE,Segment A,Consumer,OK,
TXN00975,CUST031,Retail,South,2023-09-03,503.4,CLOSED,Segment B,Logistics,OK,
TXN00976,CUST051,Retail,West,2024-10-29,1363.46,ACTIVE,Segment B,Office,OK,
TXN00977,CUST015,Wholesale,North,2023-12-31,6552.56,ACTIVE,Segment B,Office,OK,
TXN00978,CUST033,Manufacturing,North,2024-12-24,2055.79,ACTIVE,Segment B,Consumer,OK,
TXN00979,CUST052,Manufacturing,East,2024-10-30,3997.08,ACTIVE,Segment C,Office,OK,
TXN00980,CUST013,Retail,East,2023-06-09,5021.12,ACTIVE,Segment A,Industrial,OK,
TXN00981,CUST045,Wholesale,South,2023-06-11,3314.99,ACTIVE,Segment A,Office,OK,
TXN00982,CUST028,Wholesale,North,2023-07-14,3763.54,ACTIVE,Segment B,Consumer,OK,
TXN00983,CUST002,Manufacturing,North,2024-04-28,8656.04,ACTIVE,Segment B,Consumer,OK,
TXN00984,CUST004,Wholesale,West,2023-11-10,6377.06,ACTIVE,Segment B,Industrial,OK,
TXN00985,CUST053,Manufacturing,North,2023-07-19,3053.51,ACTIVE,Segment B,Industrial,OK,
TXN00986,CUST048,Wholesale,West,2023-10-04,-5073.2,ACTIVE,Segment A,Logistics,REJECTED,negative_amount
TXN00987,CUST049,Wholesale,South,2024-06-06,3813.95,ACTIVE,Segment C,Consumer,OK,
TXN00988,CUST009,Retail,North,2023-04-15,1973.42,ACTIVE,Segment B,Consumer,OK,
TXN00989,CUST058,Wholesale,East,2024-11-16,1314.88,ACTIVE,Segment A,Logistics,OK,
TXN00990,CUST011,Manufacturing,West,2023-02-17,4488.15,ACTIVE,Segment B,Logistics,OK,
TXN00991,CUST019,Manufacturing,West,2024-09-22,4536.15,ACTIVE,Segment A,Industrial,OK,
TXN00992,CUST013,Retail,East,2024-10-17,6353.56,ACTIVE,Segment B,Office,OK,
TXN00993,CUST003,Retail,East,2023-06-21,4010.8,ACTIVE,Segment C,Industrial,OK,
TXN00994,CUST050,Wholesale,West,2023-09-07,1758.33,ACTIVE,Segment A,Logistics,OK,
TXN00995,CUST021,Retail,North,2023-09-19,5550.5,PENDING,Segment B,Office,OK,
TXN00996,CUST058,Retail,South,2023-03-18,563.4,ACTIVE,Segment A,Industrial,OK,
TXN00997,CUST052,Manufacturing,North,2023-04-13,1864.34,ACTIVE,Segment C,Logistics,OK,
TXN00998,CUST036,Wholesale,East,2024-08-22,1473.63,ACTIVE,Segment A,Logistics,OK,
TXN00999,CUST029,Manufacturing,East,2024-04-03,5465.04,ACTIVE,Segment B,Office,OK,
TXN01000,CUST029,Manufacturing,West,2024-11-04,5356.89,CLOSED,Segment C,Consumer,OK,
TXN01001,CUST024,Manufacturing,West,2023-05-24,2225.9,ACTIVE,Segment A,Logistics,OK,
TXN01002,CUST057,Retail,North,2023-03-14,4742.63,ACTIVE,Segment C,Industrial,OK,
TXN01003,CUST037,Manufacturing,South,2024-05-06,-1.93,ACTIVE,Segment B,Logistics,REJECTED,negative_amount
TXN01004,CUST053,Manufacturing,North,2024-02-18,177.88,ACTIVE,Segment A,Office,OK,
TXN01005,CUST052,Wholesale,West,2023-11-18,-4447.42,ACTIVE,Segment A,Industrial,REJECTED,negative_amount
TXN01006,CUST029,Wholesale,South,2024-05-18,6876.72,CLOSED,Segment A,Office,OK,
TXN01007,CUST022,Manufacturing,West,2024-08-21,3957.21,CLOSED,Segment A,Office,OK,
TXN01008,CUST040,Wholesale,South,2024-10-06,7419.56,ACTIVE,Segment A,Industrial,OK,
TXN01009,CUST001,Retail,North,2023-04-14,2703.49,ACTIVE,Segment C,Consumer,OK,
TXN01010,CUST048,Retail,West,2023-10-30,7729.42,ACTIVE,Segment C,Logistics,OK,
TXN01011,CUST051,Manufacturing,East,2024-08-31,1364.06,ACTIVE,Segment A,Consumer,OK,
TXN01012,CUST022,Wholesale,West,2023-04-25,4249.48,ACTIVE,Segment A,Office,OK,
TXN01013,CUST005,Wholesale,West,2023-08-11,2733.91,ACTIVE,Segment B,Consumer,OK,
TXN01014,CUST026,Wholesale,South,2024-02-02,1472.75,ACTIVE,Segment A,Logistics,OK,
TXN01015,CUST056,Manufacturing,North,2023-09-05,4538.57,ACTIVE,Segment C,Logistics,OK,
TXN01016,CUST044,Wholesale,West,2024-02-01,-570.24,ACTIVE,Segment C,Office,REJECTED,negative_amount
TXN01017,CUST050,Wholesale,East,2024-08-28,2066.95,ACTIVE,Segment B,Industrial,OK,
TXN01018,CUST015,Manufacturing,South,2024-07-05,7812.06,ACTIVE,Segment B,Industrial,OK,
TXN01019,CUST041,Manufacturing,West,2023-01-26,2906.07,ACTIVE,Segment C,Industrial,OK,
TXN01020,CUST033,Manufacturing,East,2023-08-14,1954.3,PENDING,Segment A,Logistics,OK,
TXN01021,CUST007,Wholesale,East,2024-01-29,2703.44,ACTIVE,Segment B,Logistics,OK,
TXN01022,CUST044,Retail,South,2023-12-08,5439.68,CLOSED,Segment A,Office,OK,
TXN01023,CUST030,Retail,South,2024-06-17,6365.75,ACTIVE,Segment A,Office,OK,
TXN01024,CUST034,Retail,North,2023-06-27,5719.5,ACTIVE,Segment B,Logistics,OK,
TXN01025,CUST043,Wholesale,West,2024-12-09,4077.64,ACTIVE,Segment B,Consumer,OK,
TXN01026,CUST054,Manufacturing,East,2023-11-15,4372.26,ACTIVE,Segment C,Consumer,OK,
TXN01027,CUST050,Wholesale,West,2023-08-06,1283.5,CLOSED,Segment A,Consumer,OK,
TXN01028,CUST037,Retail,North,2023-11-28,1497.11,ACTIVE,Segment B,Logistics,OK,
TXN01029,CUST015,Wholesale,North,2024-12-28,1648.64,PENDING,Segment B,Logistics,OK,
TXN01030,CUST003,Retail,South,2023-01-24,4604.06,ACTIVE,Segment B,Office,OK,
TXN01031,CUST002,Manufacturing,South,2024-03-29,2484.57,CLOSED,Segment B,Industrial,OK,
TXN01032,CUST026,Manufacturing,South,2024-07-03,5058.89,ACTIVE,Segment C,Consumer,OK,
TXN01033,CUST058,Wholesale,South,2023-11-25,1680.2,CLOSED,Segment C,Consumer,OK,
TXN01034,CUST047,Wholesale,West,2023-12-03,5016.17,ACTIVE,Segment C,Consumer,OK,
TXN01035,CUST033,Retail,West,2023-12-23,-2105.47,ACTIVE,Segment B,Industrial,REJECTED,negative_amount
TXN01036,CUST017,Manufacturing,East,2023-06-09,969.03,CLOSED,Segment A,Industrial,OK,
TXN01037,CUST040,Retail,East,2024-05-13,3458.41,ACTIVE,Segment A,Industrial,OK,
TXN01038,CUST043,Retail,North,2024-01-12,7861.55,ACTIVE,Segment A,Consumer,OK,
TXN01039,CUST034,Manufacturing,West,2023-12-16,369.79,ACTIVE,Segment B,Logistics,OK,
TXN01040,CUST013,Manufacturing,South,2023-06-30,3859.93,ACTIVE,Segment B,Consumer,OK,
TXN01041,CUST032,Retail,North,2024-08-21,7493.78,ACTIVE,Segment A,Industrial,OK,
TXN01042,CUST023,Wholesale,South,2024-07-07,3511.43,ACTIVE,Segment C,Logistics,OK,
TXN01043,CUST039,Retail,South,2023-01-23,-674.14,ACTIVE,Segment B,Consumer,REJECTED,negative_amount
TXN01044,CUST035,Wholesale,East,2024-11-15,1286.28,ACTIVE,Segment C,Industrial,OK,
TXN01045,CUST001,Wholesale,South,2023-11-02,9797.58,ACTIVE,Segment B,Consumer,OK,
TXN01046,CUST021,Manufacturing,North,2023-07-25,-8823.12,ACTIVE,Segment C,Consumer,REJECTED,negative_amount
TXN01047,CUST009,Retail,North,2023-02-06,9022.07,ACTIVE,Segment B,Consumer,OK,
TXN01048,CUST050,Retail,South,2024-09-02,5108.63,PENDING,Segment C,Consumer,OK,
TXN01049,CUST025,Wholesale,South,2024-07-16,5859.89,ACTIVE,Segment B,Office,OK,
TXN01050,CUST023,Manufacturing,South,2023-01-14,1593.14,PENDING,Segment B,Industrial,OK,
TXN01051,CUST059,Wholesale,East,2023-07-07,5667.81,ACTIVE,Segment A,Consumer,OK,
TXN01052,CUST054,Wholesale,East,2023-11-26,4473.06,ACTIVE,Segment A,Logistics,OK,
TXN01053,CUST057,Wholesale,North,2023-01-15,7253.35,ACTIVE,Segment A,Office,OK,
TXN01054,CUST058,Manufacturing,South,2023-07-07,5292.72,ACTIVE,Segment B,Logistics,OK,
TXN01055,CUST050,Wholesale,East,2023-06-16,803.7,ACTIVE,Segment C,Office,OK,
TXN01056,CUST039,Manufacturing,South,2023-02-07,1900.91,ACTIVE,Segment B,Consumer,OK,
TXN01057,CUST051,Wholesale,North,2024-06-07,-3160.62,CLOSED,Segment B,Logistics,REJECTED,negative_amount
TXN01058,CUST056,Manufacturing,West,2023-08-08,3435.67,ACTIVE,Segment C,Industrial,OK,
TXN01059,CUST022,Manufacturing,West,2023-04-27,7372.5,ACTIVE,Segment C,Office,OK,
TXN01060,CUST034,Wholesale,East,2023-05-23,2219.89,CLOSED,Segment C,Logistics,OK,
TXN01061,CUST027,Wholesale,East,2024-07-18,3568.1,ACTIVE,Segment B,Logistics,OK,
TXN01062,CUST030,Wholesale,West,2023-02-25,2162.29,CLOSED,Segment A,Industrial,OK,
TXN01063,CUST018,Wholesale,West,2023-01-31,8103.37,ACTIVE,Segment B,Logistics,OK,
TXN01064,CUST048,Manufacturing,East,2024-11-10,3675.35,ACTIVE,Segment C,Office,OK,
TXN01065,CUST019,Retail,South,2023-02-08,-4751.54,ACTIVE,Segment A,Consumer,REJECTED,negative_amount
TXN01066,CUST019,Retail,North,2024-09-07,-1209.72,PENDING,Segment A,Office,REJECTED,negative_amount
TXN01067,CUST035,Retail,South,2023-04-04,-5426.56,ACTIVE,Segment B,Logistics,REJECTED,negative_amount
TXN01068,CUST011,Manufacturing,North,2023-11-08,9221.13,ACTIVE,Segment A,Consumer,OK,
TXN01069,CUST037,Manufacturing,South,2023-05-02,1487.72,ACTIVE,Segment B,Consumer,OK,
TXN01070,CUST025,Retail,North,2024-05-07,6129.34,ACTIVE,Segment B,Logistics,OK,
TXN01071,CUST004,Retail,North,2024-09-24,2132.58,ACTIVE,Segment C,Industrial,OK,
TXN01072,CUST049,Manufacturing,East,2024-02-22,7154.48,ACTIVE,Segment B,Industrial,OK,
TXN01073,CUST004,Wholesale,East,2024-12-18,4489.11,CLOSED,Segment A,Logistics,OK,
TXN01074,CUST024,Manufacturing,South,2023-05-24,2374.57,ACTIVE,Segment A,Logistics,OK,
TXN01075,CUST030,Manufacturing,North,2023-05-21,-320.41,CLOSED,Segment A,Consumer,REJECTED,negative_amount
